Grid_Cell,Year,Albedo,Conflict,Evap_mm,Humidity,NDVI,PET_mm,Rain_mm,Runoff_mm,SensHeat_Wm2,SoilM_mm,Temp_C,Wind_ms
Grid_Cell_104,2022,0.24398656,3730,606.2673,0.008692739,0.063288495,4773.576,747.5695,0.010720113,54.41059,218.5321,27.951136,4.2847223
Grid_Cell_104,2023,0.24398656,3549,599.8103,0.008462658,0.06463453,4928.0215,519.48865,0.003069264,53.379913,220.8285,29.36056,4.158858
Grid_Cell_104,2024,0.24405739,4400,621.45154,0.00882992,0.06485182,4890.968,766.6843,0.012673028,59.823555,209.81386,28.711329,4.2598114
Grid_Cell_104,2025,0.24398631,5521,577.8218,0.008054295,0.06015512,4960.8047,575.6762,0.005269771,57.45614,230.393,29.088861,4.1910357
Grid_Cell_105,2000,0.22843511,142,543.2855,0.00627888,0.15061246,4599.3037,471.94965,0.001248756,54.269157,223.60884,28.824213,2.7571363
Grid_Cell_105,2001,0.22837396,108,510.7667,0.008556348,0.23756033,4074.629,572.0317,0.001355086,55.032555,213.07814,28.617151,2.6658828
Grid_Cell_105,2002,0.2283737,139,492.18826,0.007933591,0.255461,4405.8286,493.11502,0.001177062,60.01795,223.22305,29.569483,2.6268647
Grid_Cell_105,2003,0.2283737,183,556.89124,0.00894679,0.2457991,4192.662,600.2197,0.001764435,54.704212,233.07024,28.904322,2.6444585
Grid_Cell_105,2004,0.2284392,202,552.9671,0.008326198,0.25046393,4259.292,566.5009,0.001589542,54.509422,231.9884,29.295923,2.714729
Grid_Cell_105,2005,0.22837341,114,562.6167,0.009273585,0.20310187,4170.333,587.46814,0.00184787,56.525276,234.12225,29.321283,2.8103034
Grid_Cell_105,2006,0.22837366,108,597.3423,0.008142123,0.15271325,4377.261,635.4353,0.001816596,54.423218,236.0499,29.961847,2.7689526
Grid_Cell_105,2007,0.22837341,184,590.5921,0.008270619,0.18833333,4371.2964,600.278,0.001774932,54.49329,238.27957,29.92013,2.8957946
Grid_Cell_105,2008,0.22843961,177,545.59686,0.009201593,0.16114499,4104.67,647.33887,0.002836199,57.65104,240.4502,29.130152,2.8540616
Grid_Cell_105,2009,0.22837396,163,524.024,0.008882931,0.24159038,4343.2407,484.34006,0.000983,54.748013,227.86227,30.508753,2.9053037
Grid_Cell_105,2010,0.22837341,329,568.0281,0.008975897,0.1479089,4399.1587,621.7657,0.003780226,56.20241,225.22507,30.58407,2.875859
Grid_Cell_105,2011,0.22837396,283,544.2821,0.008704909,0.2115988,4965.115,484.29147,0.00132114,63.640343,214.52719,30.396173,3.6979191
Grid_Cell_105,2012,0.22843961,691,622.8984,0.008967545,0.2883102,4885.7344,725.67914,0.003149539,54.772446,216.57988,30.680597,3.817049
Grid_Cell_105,2013,0.22837396,739,553.9252,0.008502225,0.07781083,5008.399,541.3327,0.002512973,57.99609,226.25691,31.378534,3.7508779
Grid_Cell_105,2014,0.2283737,959,502.4064,0.008676345,0.08173842,5021.38,484.62946,0.00262776,61.672756,209.03735,31.270136,3.7287903
Grid_Cell_105,2015,0.22837396,955,530.7111,0.008069581,0.07803081,5163.07,540.122,0.002047832,63.04163,201.15263,29.800745,3.9586978
Grid_Cell_105,2016,0.22843961,792,279.15546,0.008374878,0.08470236,5104.34,160.29507,0.00047,76.97516,159.93541,30.117273,3.8148453
Grid_Cell_105,2017,0.22837396,952,190.7836,0.008366328,0.07150202,5403.9463,181.6722,0.000982,86.174644,95.98887,30.00628,4.2125854
Grid_Cell_105,2018,0.22837396,1402,199.0876,0.00860739,0.071728185,5368.5415,205.47864,0.000688,89.44335,93.11724,30.361109,4.2056656
Grid_Cell_105,2019,0.2283737,1634,356.4924,0.009186228,0.062427565,5122.613,404.39307,0.003059096,78.1,126.78254,29.53393,4.2053566
Grid_Cell_105,2020,0.22843961,2854,607.8044,0.009180962,0.0778507,5171.445,642.5945,0.00356876,63.64088,232.541,28.694635,4.45929
Grid_Cell_105,2021,0.22837396,3528,539.6704,0.008748498,0.08496208,5155.0435,513.5411,0.002662596,64.25897,223.95525,28.994806,4.44816
Grid_Cell_105,2022,0.22837396,3730,625.177,0.009109948,0.07064976,4875.1313,766.2557,0.009830192,58.254234,229.56549,28.021173,4.429551
Grid_Cell_105,2023,0.22837396,3549,596.51306,0.00891049,0.061106283,5021.209,520.1993,0.002627223,58.89061,227.25726,29.35412,4.296666
Grid_Cell_105,2024,0.22844014,4400,620.25586,0.009273347,0.07225552,4982.5264,766.6822,0.013249274,65.2026,219.87408,28.718317,4.4094467
Grid_Cell_105,2025,0.22837327,5521,569.54333,0.008570783,0.073363714,4985.228,568.7479,0.004036461,62.713295,236.07698,29.036615,4.28578
Grid_Cell_106,2000,0.19823727,142,552.21515,0.006480704,0.2085339,4562.2437,473.63474,0.007056075,57.96269,317.90222,29.209131,2.8658142
Grid_Cell_106,2001,0.19817945,108,515.3491,0.008819933,0.06695971,4110.024,568.5368,0.006284562,60.382824,285.7031,28.817682,2.773554
Grid_Cell_106,2002,0.19817917,139,485.05487,0.008293799,0.16848512,4412.5327,490.4982,0.005608565,66.146324,300.42712,29.647364,2.7112138
Grid_Cell_106,2003,0.19817945,183,552.13385,0.00915716,0.07306071,4172.1245,598.83514,0.008040959,61.470516,306.67444,29.098536,2.7104173
Grid_Cell_106,2004,0.19824167,202,533.84406,0.008547468,0.051881034,4227.3384,548.0586,0.006762725,61.534637,305.1844,29.422815,2.7832742
Grid_Cell_106,2005,0.1981789,114,563.22156,0.009556579,0.16952637,4207.5864,584.4171,0.008237175,63.317883,302.2733,29.319696,2.9333513
Grid_Cell_106,2006,0.19817916,108,594.7546,0.008520804,0.062422592,4521.0137,650.30475,0.008954624,62.93489,306.93512,29.718592,2.953165
Grid_Cell_106,2007,0.1981789,184,568.49963,0.008714523,0.17670543,4487.317,588.3948,0.008064589,62.990326,317.37042,29.822382,3.079151
Grid_Cell_106,2008,0.19824207,177,550.3628,0.009690422,0.05877053,4192.192,633.8747,0.012128893,63.634354,322.38858,29.058191,3.0446696
Grid_Cell_106,2009,0.19817917,163,537.10925,0.009355129,0.0871513,4436.9575,496.33887,0.004890706,60.28967,318.83676,30.395258,3.091023
Grid_Cell_106,2010,0.19817917,329,553.9092,0.009404773,0.058715057,4528.392,614.3083,0.020355277,63.50538,296.36658,30.490747,3.0861673
Grid_Cell_106,2011,0.19817945,283,523.7297,0.009023586,0.14899614,5216.4014,488.66327,0.006109976,71.13042,278.5571,30.371973,3.996755
Grid_Cell_106,2012,0.19824207,691,594.42773,0.009273874,0.1516615,5175.99,723.7771,0.022993699,62.866917,280.5902,30.58233,4.1109014
Grid_Cell_106,2013,0.19817945,739,527.98895,0.00890504,0.034702323,5301.389,541.9818,0.015532188,66.00631,290.27213,31.217096,4.060638
Grid_Cell_106,2014,0.19817917,959,464.93362,0.009071438,0.034454532,5303.4014,486.40393,0.014471904,71.53597,264.41132,31.099817,4.0084476
Grid_Cell_106,2015,0.1981793,955,510.2646,0.009568246,0.03876973,5175.457,540.4795,0.007256959,75.07854,261.9145,28.933252,4.3414373
Grid_Cell_106,2016,0.1982418,792,286.8553,0.009855972,0.044253808,5105.3887,208.81723,0.002977736,86.25597,237.29308,29.254755,4.1595173
Grid_Cell_106,2017,0.19817945,952,201.09328,0.009819993,0.049481157,5417.772,188.75485,0.00307338,94.86902,180.82518,29.309198,4.5729966
Grid_Cell_106,2018,0.19817945,1402,200.11792,0.010142993,0.05739926,5420.686,209.29968,0.002874082,98.16189,171.64418,29.91836,4.5438848
Grid_Cell_106,2019,0.19817917,1634,352.30524,0.010267906,0.041187327,5128.9746,417.3541,0.012437059,86.678665,191.00258,29.077478,4.436042
Grid_Cell_106,2020,0.19824207,2854,593.456,0.010099634,0.046675608,5162.994,644.11847,0.010897227,72.45857,300.15225,28.511164,4.652459
Grid_Cell_106,2021,0.19817945,3528,539.4555,0.009864902,0.056653306,5112.9683,530.08673,0.00836575,73.02543,291.06134,28.793634,4.559085
Grid_Cell_106,2022,0.19817945,3730,632.85144,0.010120475,0.06019911,4837.5557,792.32794,0.02578697,66.69918,296.64044,27.948175,4.5748935
Grid_Cell_106,2023,0.19817945,3549,583.91486,0.010036504,0.06100386,4959.811,517.9032,0.011152952,68.532166,304.06384,29.141626,4.4149194
Grid_Cell_106,2024,0.19824132,4400,608.3808,0.010297815,0.05111836,4967.1885,766.94507,0.03416409,74.70255,280.00278,28.55047,4.56524
Grid_Cell_106,2025,0.19817808,5521,553.18695,0.00980989,0.06357271,4880.514,569.2539,0.011786821,72.2169,298.7706,28.766932,4.3869643
Grid_Cell_107,2000,0.19576153,142,552.3508,0.006591589,0.25630862,4563.669,476.2744,0.007202016,53.015644,318.27374,29.539545,2.9681032
Grid_Cell_107,2001,0.19571261,108,508.91666,0.008999581,0.2391474,4029.833,566.284,0.006408849,53.43178,289.6248,28.97198,2.8558486
Grid_Cell_107,2002,0.19571261,139,477.71948,0.008534529,0.2568879,4200.0327,487.11456,0.005577045,54.36308,307.21252,29.694513,2.7757688
Grid_Cell_107,2003,0.19571261,183,547.5449,0.009291729,0.20404834,3932.0132,596.7313,0.008417835,50.30644,315.54413,29.250269,2.77052
Grid_Cell_107,2004,0.19576502,202,522.64386,0.008703254,0.10335092,4090.333,524.5283,0.006427391,52.798042,314.1168,29.511835,2.8405828
Grid_Cell_107,2005,0.19571261,114,554.9984,0.009858007,0.26536533,4066.0376,581.3197,0.008331657,53.881557,308.92267,29.225245,3.0395842
Grid_Cell_107,2006,0.19571261,108,601.4765,0.008968554,0.12962213,4513.6304,668.9066,0.010869633,55.550312,316.68982,29.315912,3.1202197
Grid_Cell_107,2007,0.19571261,184,569.48456,0.00921877,0.15767276,4597.59,574.7036,0.008162305,62.469086,323.42377,29.55636,3.2488768
Grid_Cell_107,2008,0.19576502,177,540.0177,0.010204834,0.1375299,4174.3687,616.811,0.01034861,55.894962,325.50934,28.87121,3.2270808
Grid_Cell_107,2009,0.19571261,163,541.17444,0.009893043,0.11945804,4412.1,511.15646,0.005358298,52.43007,323.60562,30.137049,3.264927
Grid_Cell_107,2010,0.19571261,329,559.5868,0.009779458,0.1081993,4472.593,618.394,0.015790826,54.492447,310.19812,30.21383,3.1846948
Grid_Cell_107,2011,0.19571261,283,573.1958,0.009008553,0.28330442,5159.108,558.63324,0.010866052,57.58468,302.69608,30.23092,3.9899397
Grid_Cell_107,2012,0.19576502,691,581.3534,0.009265092,0.3060134,5177.804,692.0892,0.026420912,53.39782,293.02106,30.435694,4.1237087
Grid_Cell_107,2013,0.19571261,739,521.52515,0.008947438,0.059851695,5319.715,552.84875,0.016931428,57.086903,297.66278,31.047174,4.087556
Grid_Cell_107,2014,0.19571261,959,494.96948,0.009113427,0.059644226,5294.1543,513.4201,0.015115171,60.74198,276.48056,30.915949,4.028345
Grid_Cell_107,2015,0.19571261,955,521.13806,0.009605376,0.06045009,5218.57,550.1012,0.010195853,63.707783,277.3842,28.936884,4.365033
Grid_Cell_107,2016,0.19576502,792,298.66833,0.00982592,0.058298655,5173.34,208.36917,0.002756762,73.591034,238.5902,29.295801,4.2118397
Grid_Cell_107,2017,0.19571261,952,211.33925,0.009751959,0.061510157,5532.9355,199.18549,0.003305027,82.02694,172.51802,29.41366,4.6263185
Grid_Cell_107,2018,0.19571261,1402,192.20152,0.010062168,0.053062987,5551.977,198.89064,0.002998055,87.209625,161.28687,30.094294,4.617275
Grid_Cell_107,2019,0.19571261,1634,360.66986,0.010437499,0.04962508,5139.0254,452.07288,0.01299025,75.44539,188.01924,29.124445,4.4569664
Grid_Cell_107,2020,0.19576502,2854,613.58386,0.010434235,0.054161966,5103.4604,664.9766,0.012909406,60.577293,328.60184,28.449244,4.6654716
Grid_Cell_107,2021,0.19571261,3528,584.6643,0.010203416,0.070306964,5055.681,575.57086,0.013946168,59.443176,322.48935,28.734095,4.565249
Grid_Cell_107,2022,0.19571261,3730,684.03375,0.010450722,0.056794036,4793.045,820.64233,0.021450695,53.176147,319.8429,27.88357,4.579277
Grid_Cell_107,2023,0.19571261,3549,615.8365,0.010470775,0.05367465,4865.153,556.1784,0.008967137,56.463074,318.5926,28.997492,4.407351
Grid_Cell_107,2024,0.19576532,4400,651.5544,0.010600825,0.056922395,4928.674,785.24884,0.017506849,61.10053,304.9335,28.464136,4.5777593
Grid_Cell_107,2025,0.19571231,5521,571.6675,0.010194704,0.055560164,4952.3687,551.60876,0.009448087,66.984024,323.23257,28.687098,4.4226284
Grid_Cell_108,2000,0.20178336,142,546.30225,0.006424233,0.2907043,4482.5513,479.63055,0.002463324,52.18168,288.58182,29.684168,2.9559405
Grid_Cell_108,2001,0.20173264,108,502.02298,0.008918817,0.15702118,3928.3962,566.2634,0.002469575,52.973373,276.36893,28.96441,2.8180745
Grid_Cell_108,2002,0.20173286,139,476.5466,0.008409423,0.2809583,4076.9556,484.82605,0.002097257,52.59038,291.4745,29.62707,2.7286797
Grid_Cell_108,2003,0.20173286,183,549.85614,0.009191325,0.08981998,3811.076,595.4029,0.00328648,48.11252,299.56622,29.251734,2.7024722
Grid_Cell_108,2004,0.20178908,202,509.66003,0.008655102,0.113688335,3966.4224,507.54434,0.002417927,51.49728,294.95166,29.464533,2.768964
Grid_Cell_108,2005,0.20173286,114,548.7862,0.009815541,0.18805641,3978.9417,578.6327,0.003096322,53.027267,294.09775,29.185968,3.0042074
Grid_Cell_108,2006,0.20173286,108,607.72,0.008915102,0.09165137,4451.0767,684.88416,0.004840216,53.566902,303.09247,29.224085,3.1296375
Grid_Cell_108,2007,0.20173286,184,565.899,0.009140829,0.104695104,4545.3984,564.2417,0.00304039,60.93358,302.82724,29.470087,3.2342536
Grid_Cell_108,2008,0.20178908,177,526.55035,0.010166897,0.092792355,4131.792,602.24493,0.003377613,55.078552,303.60013,28.80865,3.228447
Grid_Cell_108,2009,0.20173259,163,540.9217,0.009853954,0.12000252,4363.986,522.0029,0.002103774,51.268085,298.1972,30.05456,3.2682831
Grid_Cell_108,2010,0.20173286,329,550.84314,0.009664113,0.087957054,4383.862,609.64594,0.006875897,53.180084,294.85953,30.126337,3.099729
Grid_Cell_108,2011,0.20173286,283,585.75946,0.00868445,0.11285492,5011.76,558.49286,0.004216058,54.425396,289.4191,30.233454,3.8143919
Grid_Cell_108,2012,0.20178908,691,599.47906,0.00897525,0.07503548,5076.7563,692.2486,0.012802343,49.63419,287.0231,30.497034,4.0204644
Grid_Cell_108,2013,0.20173286,739,549.96045,0.008678478,0.060465116,5230.692,552.91144,0.006131473,53.297443,293.34534,31.093927,3.998241
Grid_Cell_108,2014,0.20173286,959,520.8657,0.008861044,0.060607184,5192.61,513.3629,0.007517431,56.595943,276.17764,30.960382,3.9532423
Grid_Cell_108,2015,0.20173259,955,539.64056,0.008188099,0.05881037,5340.9995,549.8766,0.003935168,55.100964,267.14243,29.89837,4.0814714
Grid_Cell_108,2016,0.20178878,792,304.43164,0.008365364,0.059126873,5292.9497,185.56589,0.000956,64.83039,223.1039,30.335688,3.9723248
Grid_Cell_108,2017,0.20173286,952,222.64577,0.00824526,0.061032187,5705.632,203.28409,0.001667695,72.95021,148.14714,30.405146,4.3921747
Grid_Cell_108,2018,0.20173286,1402,221.59157,0.008481397,0.06006863,5696.5293,219.89447,0.001149428,78.55511,135.87076,30.908411,4.4053917
Grid_Cell_108,2019,0.20173286,1634,400.2702,0.009230612,0.058622375,5246.1387,513.24304,0.008325503,66.56952,177.90973,29.94076,4.254398
Grid_Cell_108,2020,0.20178908,2854,622.95526,0.009168244,0.054202564,5231.1587,666.31,0.005254884,54.050808,308.50522,29.019953,4.405089
Grid_Cell_108,2021,0.20173286,3528,601.3255,0.008778488,0.059904218,5195.751,581.8003,0.005178038,50.733932,299.6087,29.53042,4.3331943
Grid_Cell_108,2022,0.20173286,3730,704.9242,0.009222495,0.06367436,4869.9204,848.59485,0.010323127,44.871063,305.22534,28.55865,4.3003387
Grid_Cell_108,2023,0.20173286,3549,619.1164,0.009137107,0.06149589,5011.5454,554.23224,0.003276168,48.924595,294.04016,29.873194,4.199954
Grid_Cell_108,2024,0.20178987,4400,648.32275,0.00933235,0.06443382,5035.7026,785.278,0.006808085,54.477528,288.06735,29.251123,4.3206525
Grid_Cell_108,2025,0.20173289,5521,576.2617,0.008738104,0.05585753,5151.9194,551.03094,0.003160936,59.68903,299.65305,29.624872,4.2326694
Grid_Cell_109,2000,0.25112885,142,539.271,0.006165299,0.24788833,4540.169,452.13596,0.000819,54.018314,198.2629,28.079767,2.4767468
Grid_Cell_109,2001,0.2510682,108,532.3645,0.009136012,0.23733017,3863.3704,645.92316,0.001769435,59.449566,187.2558,27.255121,2.465506
Grid_Cell_109,2002,0.2510682,139,538.1066,0.008449234,0.3002069,4135.2515,515.02716,0.000862,61.47994,199.86359,28.253351,2.3771043
Grid_Cell_109,2003,0.2510682,183,559.5232,0.009246917,0.22329818,3796.2007,644.63477,0.002088966,56.198296,209.27847,27.8146,2.3077803
Grid_Cell_109,2004,0.25113633,202,547.53015,0.008485655,0.21000938,4041.9956,525.8542,0.000998,57.97415,202.2874,28.522089,2.3738136
Grid_Cell_109,2005,0.2510682,114,570.36896,0.008974119,0.23710734,3940.8435,667.14734,0.001893164,55.022793,199.42993,28.867365,2.4807487
Grid_Cell_109,2006,0.2510682,108,617.35144,0.008076089,0.2535269,4016.8591,682.1118,0.001986116,48.362785,223.99886,29.876612,2.498576
Grid_Cell_109,2007,0.2510682,184,595.5061,0.007913513,0.26344457,4078.9727,600.0923,0.001684699,50.505875,223.99065,29.515436,2.5911713
Grid_Cell_109,2008,0.25113633,177,512.9289,0.008146422,0.27350673,3936.3757,639.66595,0.002376247,55.24013,208.1985,28.724665,2.5860972
Grid_Cell_109,2009,0.2510682,163,592.69257,0.007864588,0.21038705,4146.2334,574.7933,0.001524819,47.862453,202.96089,30.487726,2.5513654
Grid_Cell_109,2010,0.2510682,329,625.4333,0.007966602,0.28327832,4079.0718,728.837,0.005955952,47.581852,200.57193,30.320307,2.4926057
Grid_Cell_109,2011,0.2510682,283,630.3268,0.007258131,0.2494612,4749.026,584.7681,0.00274763,53.648823,200.2978,30.397486,3.3262753
Grid_Cell_109,2012,0.25113633,691,633.96295,0.007738279,0.16343845,4623.1055,743.5764,0.00553527,49.088486,195.47575,30.526728,3.4687567
Grid_Cell_109,2013,0.2510682,739,553.7783,0.007189818,0.050499447,4758.43,516.9053,0.002449774,52.35567,187.70273,31.426386,3.3764257
Grid_Cell_109,2014,0.2510682,959,529.15906,0.00733291,0.04724562,4888.3843,539.93414,0.003137555,56.23025,161.47357,31.418451,3.4787219
Grid_Cell_109,2015,0.2510682,955,553.5369,0.006955657,0.055793323,5074.704,570.77026,0.003692414,55.086464,172.02141,30.38949,3.642636
Grid_Cell_109,2016,0.25113633,792,268.41513,0.00741077,0.05024324,4955.9995,183.68967,0.00093,71.21234,125.622116,30.892023,3.4851663
Grid_Cell_109,2017,0.2510682,952,159.44524,0.006980969,0.046352614,5253.053,158.66171,0.001428606,80.69841,81.74628,30.629328,3.7910101
Grid_Cell_109,2018,0.2510682,1402,105.46673,0.007287456,0.054346588,5299.9297,100.94976,0.000196,90.16495,74.13382,30.609308,3.8499806
Grid_Cell_109,2019,0.2510682,1634,193.47397,0.007675786,0.051161356,5175.822,198.50293,0.000595,82.64637,78.85251,29.928766,3.930939
Grid_Cell_109,2020,0.25113633,2854,652.671,0.007887428,0.046128042,5193.745,671.146,0.003799788,52.72303,202.51291,28.798822,4.227869
Grid_Cell_109,2021,0.2510682,3528,581.5755,0.007160067,0.052043587,5206.707,586.46594,0.005611938,53.44548,186.44978,29.366663,4.1628175
Grid_Cell_109,2022,0.2510682,3730,616.186,0.007583314,0.050394002,4929.641,725.9663,0.007015545,48.919277,195.04752,28.376642,4.1736264
Grid_Cell_109,2023,0.2510682,3549,621.41034,0.007488665,0.05902219,5039.4155,576.1422,0.004754202,50.96051,203.08234,29.822504,3.991084
Grid_Cell_109,2024,0.2511368,4400,661.7907,0.007963041,0.05115346,5011.8076,749.4311,0.008637554,53.598106,187.8957,29.137384,4.1672726
Grid_Cell_109,2025,0.25106847,5521,591.2838,0.007130167,0.049455293,4935.2236,656.24316,0.005788138,53.325203,199.96686,29.739618,3.9690259
Grid_Cell_11,2000,0.15161015,142,906.35785,0.007818101,0.23137014,4203.2173,957.8357,0.004963731,47.629467,316.28772,28.523066,2.5002522
Grid_Cell_11,2001,0.15157534,108,870.6637,0.010297975,0.29824433,3662.1575,1163.5402,0.00910625,55.55089,322.37836,26.859247,2.360095
Grid_Cell_11,2002,0.15157534,139,861.6497,0.010139475,0.29210255,3786.5312,972.3056,0.005308774,53.775455,310.03125,27.694147,2.3145359
Grid_Cell_11,2003,0.15157534,183,790.79987,0.011006024,0.2614937,3526.8494,955.6866,0.005402404,61.877064,321.24857,27.103144,2.2313077
Grid_Cell_11,2004,0.15161148,202,869.7413,0.010779221,0.2897233,3619.6711,1060.1105,0.00840721,57.985325,318.71924,27.481836,2.2929735
Grid_Cell_11,2005,0.15157534,114,814.1757,0.010988582,0.21037889,3667.347,1089.0753,0.011126887,60.789196,321.40305,26.934717,2.2817075
Grid_Cell_11,2006,0.15157534,108,930.24036,0.009727959,0.19166839,4063.653,1353.8567,0.014108746,54.86462,327.47678,27.053522,2.4593635
Grid_Cell_11,2007,0.15157534,184,954.6191,0.010170044,0.15439717,3952.7498,1192.1764,0.009095959,54.301426,327.97522,26.622461,2.5624385
Grid_Cell_11,2008,0.15161148,177,806.35913,0.010047617,0.19928165,3805.4927,1150.9036,0.010697473,62.700676,320.08322,26.066248,2.4540274
Grid_Cell_11,2009,0.15157534,163,880.28253,0.010723509,0.2844856,3881.4612,971.3229,0.006138342,59.229576,312.64645,27.096552,2.4662285
Grid_Cell_11,2010,0.15157534,329,912.8245,0.010242328,0.2187836,4040.5608,1053.8542,0.014039003,58.70799,319.63254,27.074274,2.5529482
Grid_Cell_11,2011,0.15157534,283,933.64044,0.009191713,0.26213315,4255.4854,1005.64087,0.011108435,59.694256,311.384,27.08764,2.709563
Grid_Cell_11,2012,0.15161148,691,977.2702,0.009786373,0.2737146,4000.1282,1359.5011,0.030568672,53.707836,328.93384,27.260431,2.6864822
Grid_Cell_11,2013,0.15157534,739,1004.756,0.009224721,0.057629574,4108.57,1109.4635,0.014691082,51.400623,318.21783,28.0516,2.5125558
Grid_Cell_11,2014,0.15157534,959,1018.6021,0.009391396,0.055983935,4151.133,1136.0769,0.016689414,52.053726,315.37955,27.931696,2.5800574
Grid_Cell_11,2015,0.15157534,955,905.63525,0.009058335,0.05570143,4236.7886,967.9079,0.012350383,62.916336,308.2994,26.698206,2.5554442
Grid_Cell_11,2016,0.15161148,792,668.73926,0.009387453,0.06656404,4171.6753,557.1511,0.006153186,71.41727,260.01276,27.156855,2.4844491
Grid_Cell_11,2017,0.15157534,952,395.80432,0.008721674,0.06119193,4450.1787,363.22235,0.002132606,89.7002,165.97693,27.508234,2.7347088
Grid_Cell_11,2018,0.15157534,1402,618.8815,0.009129384,0.07535308,4387.824,797.9677,0.023729855,81.14329,204.72853,28.358973,2.84046
Grid_Cell_11,2019,0.15157534,1634,776.7625,0.009802201,0.06773831,4025.8428,1089.4122,0.018585024,69.70163,274.6835,27.457575,2.826624
